"payment_id","account_id","payment_date","payment_amount","payment_round"
7705,487,2024-01-17,145410,2
7706,487,2024-02-18,145410,3
7707,487,2024-03-16,145410,4
7708,487,2024-04-20,145410,5
7709,487,2024-05-18,145410,6
7710,487,2024-06-15,145410,7
7711,487,2024-07-16,145410,8
7712,487,2024-08-20,145410,9
7713,487,2024-09-17,145410,10
7714,487,2024-10-20,145410,11
7715,487,2024-11-21,145410,12
7716,487,2024-12-15,145410,13
7717,487,2025-01-16,145410,14
7718,487,2025-02-17,145410,15
7719,487,2025-03-15,145410,16
7720,487,2025-04-20,145410,17
7721,487,2025-05-15,145410,18
7722,487,2025-06-16,145410,19
7723,487,2025-07-19,145410,20
7724,487,2025-08-15,145410,21
7725,487,2025-09-21,145410,22
7726,487,2025-10-15,145410,23
7727,487,2025-11-20,145410,24
7728,488,2023-10-05,371898,1
7729,488,2023-11-06,371898,2
7730,488,2023-12-06,371898,3
7731,488,2024-01-01,371898,4
7732,488,2024-02-02,371898,5
7733,489,2021-11-10,300000,1
7734,489,2021-12-12,300000,2
7735,489,2022-01-10,300000,3
7736,489,2022-02-08,300000,4
7737,489,2022-03-08,300000,5
7738,489,2022-04-11,300000,6
7739,489,2022-05-11,300000,7
7740,489,2022-06-08,300000,8
7741,489,2022-07-13,300000,9
7742,489,2022-08-11,300000,10
7743,489,2022-09-09,300000,11
7744,489,2022-10-12,300000,12
7745,489,2022-11-08,300000,13
7746,489,2022-12-11,300000,14
7747,489,2023-01-08,300000,15
7748,489,2023-02-10,300000,16
7749,489,2023-03-07,300000,17
7750,489,2023-04-12,300000,18
7751,489,2023-05-08,300000,19
7752,489,2023-06-07,300000,20
7753,489,2023-07-11,300000,21
7754,489,2023-08-07,300000,22
7755,489,2023-09-12,300000,23
7756,489,2023-10-08,300000,24
7757,489,2023-11-10,300000,25
7758,489,2023-12-13,300000,26
7759,489,2024-01-11,300000,27
7760,489,2024-02-08,300000,28
7761,489,2024-03-12,300000,29
7762,489,2024-04-11,300000,30
7763,489,2024-05-09,300000,31
7764,489,2024-06-07,300000,32
7765,489,2024-07-13,300000,33
7766,489,2024-08-12,300000,34
7767,490,2024-10-02,220641,1
7768,490,2024-11-04,220641,2
7769,490,2024-12-04,220641,3
7770,490,2024-12-31,220641,4
7771,490,2025-02-02,220641,5
7772,490,2025-03-01,220641,6
7773,490,2025-04-03,220641,7
7774,490,2025-05-02,220641,8
7775,490,2025-06-01,220641,9
7776,490,2025-07-01,220641,10
7777,490,2025-07-30,220641,11
7778,490,2025-09-03,220641,12
7779,490,2025-09-29,220641,13
7780,490,2025-10-31,220641,14
7781,490,2025-11-29,220641,15
7782,490,2026-01-05,220641,16
7783,490,2026-01-30,220641,17
7784,490,2026-03-05,220641,18
7785,490,2026-04-02,220641,19
7786,490,2026-05-04,220641,20
7787,490,2026-05-19,220641,21
7788,490,2026-05-19,220641,22
7789,490,2026-05-19,220641,23
7790,490,2026-05-19,220641,24
7791,490,2026-05-19,220641,25
7792,490,2026-05-19,220641,26
7793,490,2026-05-19,220641,27
7794,490,2026-05-19,220641,28
7795,490,2026-05-19,220641,29
7796,490,2026-05-19,220641,30
7797,490,2026-05-19,220641,31
7798,490,2026-05-19,220641,32
7799,490,2026-05-19,220641,33
7800,490,2026-05-19,220641,34
7801,490,2026-05-19,220641,35
7802,490,2026-05-19,220641,36
7803,490,2026-05-19,220641,37
7804,490,2026-05-19,220641,38
7805,490,2026-05-19,220641,39
7806,490,2026-05-19,220641,40
7807,490,2026-05-19,220641,41
7808,490,2026-05-19,220641,42
7809,490,2026-05-19,220641,43
7810,490,2026-05-19,220641,44
7811,491,2019-03-01,571273,1
7812,491,2019-04-01,571273,2
7813,491,2019-04-28,571273,3
7814,491,2019-05-31,571273,4
7815,491,2019-07-04,571273,5
7816,491,2019-07-31,571273,6
7817,491,2019-09-03,571273,7
7818,491,2019-09-29,571273,8
7819,491,2019-11-04,571273,9
7820,491,2019-12-04,571273,10
7821,491,2020-01-03,571273,11
7822,491,2020-02-03,571273,12
7823,491,2020-03-02,571273,13
7824,491,2020-03-29,571273,14
7825,491,2020-04-29,571273,15
7826,491,2020-06-01,571273,16
7827,491,2020-07-04,571273,17
7828,491,2020-08-01,571273,18
7829,491,2020-08-31,571273,19
7830,491,2020-09-30,571273,20
7831,491,2020-11-01,571273,21
7832,491,2020-11-30,571273,22
7833,491,2020-12-29,571273,23
7834,491,2021-02-03,571273,24
7835,491,2021-02-28,571273,25
7836,491,2021-04-02,571273,26
7837,491,2021-04-30,571273,27
7838,491,2021-05-30,571273,28
7839,491,2021-06-28,571273,29
7840,491,2021-07-30,571273,30
7841,491,2021-08-30,571273,31
7842,491,2021-10-02,571273,32
7843,491,2021-10-29,571273,33
7844,491,2021-11-28,571273,34
7845,491,2021-12-29,571273,35
7846,491,2022-01-29,571273,36
7847,491,2022-02-26,571273,37
7848,491,2022-04-02,571273,38
7849,491,2022-04-30,571273,39
7850,491,2022-05-30,571273,40
7851,491,2022-06-28,571273,41
7852,491,2022-08-04,571273,42
7853,491,2022-08-31,571273,43
7854,491,2022-09-30,571273,44
7855,491,2022-10-30,571273,45
7856,492,2023-10-01,678307,1
7857,492,2023-11-01,678307,2
7858,492,2023-12-02,678307,3
7859,492,2023-12-29,678307,4
7860,492,2024-02-02,678307,5
7861,492,2024-03-04,678307,6
7862,492,2024-03-30,678307,7
7863,492,2024-05-02,678307,8
7864,492,2024-05-29,678307,9
7865,492,2024-06-29,678307,10
7866,492,2024-08-02,678307,11
7867,492,2024-09-01,678307,12
7868,492,2024-10-03,678307,13
7869,492,2024-10-30,678307,14
7870,492,2024-12-03,678307,15
7871,492,2024-12-30,678307,16
7872,492,2025-02-01,678307,17
7873,492,2025-03-03,678307,18
7874,492,2025-03-31,678307,19
7875,492,2025-04-28,678307,20
7876,492,2025-05-31,678307,21
7877,492,2025-07-02,678307,22
7878,492,2025-08-01,678307,23
7879,492,2025-08-31,678307,24
7880,492,2025-09-29,678307,25
7881,492,2025-11-02,678307,26
7882,492,2025-12-02,678307,27
7883,493,2025-05-19,26115,1
7884,493,2025-06-16,26115,2
7885,493,2025-07-21,26115,3
7886,493,2025-08-20,26115,4
7887,493,2025-09-18,26115,5
7888,493,2025-10-21,26115,6
7889,493,2025-11-17,26115,7
7890,494,2025-05-21,23570,1
7891,494,2025-06-15,23570,2
7892,494,2025-07-17,23570,3
7893,494,2025-08-16,23570,4
7894,494,2025-09-17,23570,5
7895,495,2025-05-20,56336,1
7896,495,2025-06-16,56336,2
7897,495,2025-07-21,56336,3
7898,495,2025-08-20,56336,4
7899,495,2025-09-21,56336,5
7900,496,2025-07-06,122793,1
7901,496,2025-08-04,122793,2
7902,496,2025-09-09,122793,3
7903,496,2025-10-03,122793,4
7904,496,2025-11-08,122793,5
7905,496,2025-12-09,122793,6
7906,496,2026-01-05,122793,7
7907,496,2026-02-06,122793,8
7908,497,2022-02-11,374283,1
7909,497,2022-03-08,374283,2
7910,497,2022-04-09,374283,3
7911,497,2022-05-11,374283,4
7912,497,2022-06-09,374283,5
7913,497,2022-07-08,374283,6
7914,497,2022-08-13,374283,7
7915,497,2022-09-13,374283,8
7916,497,2022-10-10,374283,9
7917,497,2022-11-13,374283,10
7918,497,2022-12-13,374283,11
7919,497,2023-01-07,374283,12
7920,497,2023-02-10,374283,13
7921,497,2023-03-11,374283,14
7922,497,2023-04-12,374283,15
7923,497,2023-05-07,374283,16
7924,497,2023-06-11,374283,17
7925,497,2023-07-08,374283,18
7926,497,2023-08-07,374283,19
7927,498,2023-05-19,300000,1
7928,498,2023-06-19,300000,2
7929,498,2023-07-21,300000,3
7930,498,2023-08-17,300000,4
7931,498,2023-09-22,300000,5
7932,498,2023-10-18,300000,6
7933,498,2023-11-17,300000,7
7934,498,2023-12-17,300000,8
7935,498,2024-01-21,300000,9
7936,498,2024-02-18,300000,10
7937,499,2020-05-03,957125,1
7938,499,2020-06-01,957125,2
7939,499,2020-06-29,957125,3
7940,499,2020-07-27,957125,4
7941,499,2020-09-01,957125,5
7942,499,2020-10-01,957125,6
7943,499,2020-10-27,957125,7
7944,499,2020-11-29,957125,8
7945,499,2020-12-28,957125,9
7946,499,2021-01-30,957125,10
7947,499,2021-03-03,957125,11
7948,499,2021-03-29,957125,12
7949,499,2021-05-02,957125,13
7950,499,2021-05-27,957125,14
7951,499,2021-06-30,957125,15
7952,499,2021-07-27,957125,16
7953,499,2021-09-01,957125,17
7954,499,2021-09-27,957125,18
7955,500,2026-03-23,788614,1
7956,501,2018-11-15,709975,1
7957,501,2018-12-12,709975,2
7958,501,2019-01-16,709975,3
7959,501,2019-02-13,709975,4
7960,501,2019-03-18,709975,5
7961,501,2019-04-18,709975,6
7962,501,2019-05-17,709975,7
7963,501,2019-06-18,709975,8
7964,501,2019-07-14,709975,9
7965,501,2019-08-12,709975,10
7966,501,2019-09-18,709975,11
7967,501,2019-10-18,709975,12
7968,501,2019-11-13,709975,13
7969,501,2019-12-13,709975,14
7970,501,2020-01-15,709975,15
7971,501,2020-02-16,709975,16
7972,501,2020-03-14,709975,17
7973,501,2020-04-18,709975,18
7974,501,2020-05-18,709975,19
7975,501,2020-06-12,709975,20
7976,501,2020-07-15,709975,21
7977,501,2020-08-16,709975,22
7978,501,2020-09-15,709975,23
7979,501,2020-10-17,709975,24
7980,501,2020-11-16,709975,25
7981,501,2020-12-18,709975,26
7982,501,2021-01-18,709975,27
7983,501,2021-02-16,709975,28
7984,501,2021-03-18,709975,29
7985,501,2021-04-14,709975,30
7986,501,2021-05-16,709975,31
7987,501,2021-06-15,709975,32
7988,501,2021-07-16,709975,33
7989,501,2021-08-18,709975,34
7990,501,2021-09-14,709975,35
7991,501,2021-10-14,709975,36
7992,501,2021-11-17,709975,37
7993,501,2021-12-15,709975,38
7994,501,2022-01-13,709975,39
7995,501,2022-02-13,709975,40
7996,501,2022-03-16,709975,41
7997,501,2022-04-17,709975,42
7998,501,2022-05-12,709975,43
7999,501,2022-06-16,709975,44
8000,501,2022-07-17,709975,45
8001,501,2022-08-15,709975,46
8002,501,2022-09-15,709975,47
8003,501,2022-10-15,709975,48
8004,501,2022-11-15,709975,49
8005,501,2022-12-15,709975,50
8006,501,2023-01-17,709975,51
8007,501,2023-02-17,709975,52
8008,501,2023-03-14,709975,53
8009,501,2023-04-13,709975,54
8010,501,2023-05-18,709975,55
8011,501,2023-06-15,709975,56
8012,501,2023-07-12,709975,57
8013,501,2023-08-18,709975,58
8014,501,2023-09-17,709975,59
8015,501,2023-10-12,709975,60
8016,501,2023-11-12,709975,61
8017,501,2023-12-12,709975,62
8018,501,2024-01-14,709975,63
8019,501,2024-02-17,709975,64
8020,501,2024-03-12,709975,65
8021,502,2024-08-21,31808566,1
8022,503,2023-12-22,42939755,1
8023,504,2023-06-03,500000,1
8024,504,2023-06-30,500000,2
8025,504,2023-08-01,500000,3
8026,504,2023-09-01,500000,4
8027,504,2023-10-05,500000,5
8028,504,2023-11-04,500000,6
8029,504,2023-12-02,500000,7
8030,504,2024-01-03,500000,8
8031,504,2024-02-04,500000,9
8032,504,2024-02-28,500000,10
8033,504,2024-04-03,500000,11
8034,504,2024-05-04,500000,12
8035,504,2024-06-03,500000,13
8036,504,2024-07-02,500000,14
8037,504,2024-07-30,500000,15
8038,504,2024-09-02,500000,16
8039,504,2024-10-05,500000,17
8040,504,2024-10-30,500000,18
8041,504,2024-11-30,500000,19
8042,504,2025-01-04,500000,20
8043,504,2025-01-30,500000,21
8044,504,2025-03-05,500000,22
8045,504,2025-04-05,500000,23
8046,504,2025-05-02,500000,24
8047,505,2025-05-20,261545,1
8048,505,2025-06-16,261545,2
8049,505,2025-07-18,261545,3
8050,505,2025-08-16,261545,4
8051,505,2025-09-20,261545,5
8052,505,2025-10-19,261545,6
8053,505,2025-11-15,261545,7
8054,505,2025-12-15,261545,8
8055,506,2025-10-30,300000,1
8056,506,2025-12-02,300000,2
8057,506,2025-12-27,300000,3
8058,506,2026-01-29,300000,4
8059,506,2026-03-01,300000,5
8060,507,2023-05-19,200000,1
8061,507,2023-06-18,200000,2
8062,507,2023-07-21,200000,3
8063,507,2023-08-20,200000,4
8064,507,2023-09-20,200000,5
8065,507,2023-10-22,200000,6
8066,507,2023-11-16,200000,7
8067,507,2023-12-16,200000,8
8068,507,2024-01-19,200000,9
8069,507,2024-02-21,200000,10
8070,507,2024-03-20,200000,11
8071,507,2024-04-17,200000,12
8072,507,2024-05-18,200000,13
8073,507,2024-06-16,200000,14
8074,507,2024-07-18,200000,15
8075,507,2024-08-18,200000,16
8076,507,2024-09-19,200000,17
8077,507,2024-10-20,200000,18
8078,507,2024-11-16,200000,19
8079,507,2024-12-18,200000,20
8080,507,2025-01-16,200000,21
8081,507,2025-02-17,200000,22
8082,507,2025-03-19,200000,23
8083,507,2025-04-17,200000,24
8084,508,2023-05-19,200000,1
8085,508,2023-06-21,200000,2
8086,508,2023-07-20,200000,3
8087,508,2023-08-17,200000,4
8088,508,2023-09-16,200000,5
8089,508,2023-10-22,200000,6
8090,508,2023-11-19,200000,7
8091,508,2023-12-19,200000,8
8092,508,2024-01-18,200000,9
8093,508,2024-02-19,200000,10
8094,508,2024-03-20,200000,11
8095,508,2024-04-22,200000,12
8096,508,2024-05-21,200000,13
8097,508,2024-06-20,200000,14
8098,508,2024-07-18,200000,15
8099,508,2024-08-20,200000,16
8100,508,2024-09-21,200000,17
8101,508,2024-10-17,200000,18
8102,508,2024-11-18,200000,19
8103,508,2024-12-17,200000,20
8104,508,2025-01-16,200000,21
8105,508,2025-02-17,200000,22
8106,508,2025-03-16,200000,23
8107,508,2025-04-16,200000,24
8108,508,2025-05-17,200000,25
8109,508,2025-06-18,200000,26
8110,508,2025-07-21,200000,27
8111,508,2025-08-20,200000,28
8112,508,2025-09-20,200000,29
8113,508,2025-10-21,200000,30
8114,508,2025-11-22,200000,31
8115,508,2025-12-22,200000,32
8116,508,2026-01-16,200000,33
8117,508,2026-02-16,200000,34
8118,508,2026-03-18,200000,35
8119,508,2026-04-19,200000,36
8120,508,2026-05-17,200000,37
8121,508,2026-05-19,200000,38
8122,508,2026-05-19,200000,39
8123,508,2026-05-19,200000,40
8124,508,2026-05-19,200000,41
8125,508,2026-05-19,200000,42
8126,508,2026-05-19,200000,43
8127,508,2026-05-19,200000,44
8128,508,2026-05-19,200000,45
8129,508,2026-05-19,200000,46
8130,509,2023-05-19,200000,1
8131,509,2023-06-22,200000,2
8132,509,2023-07-16,200000,3
8133,509,2023-08-16,200000,4
8134,509,2023-09-19,200000,5
8135,509,2023-10-19,200000,6
8136,509,2023-11-18,200000,7
8137,509,2023-12-17,200000,8
8138,509,2024-01-20,200000,9
8139,509,2024-02-20,200000,10
8140,509,2024-03-20,200000,11
8141,509,2024-04-18,200000,12
8142,509,2024-05-19,200000,13
8143,509,2024-06-21,200000,14
8144,509,2024-07-22,200000,15
8145,510,2025-05-19,300000,1
8146,510,2025-06-19,300000,2
8147,510,2025-07-15,300000,3
8148,510,2025-08-16,300000,4
8149,510,2025-09-19,300000,5
8150,510,2025-10-20,300000,6
8151,510,2025-11-19,300000,7
8152,510,2025-12-17,300000,8
8153,510,2026-01-16,300000,9
8154,510,2026-02-17,300000,10
8155,510,2026-03-16,300000,11
8156,510,2026-04-17,300000,12
8157,511,2025-07-09,300000,1
8158,511,2025-08-10,300000,2
8159,511,2025-09-07,300000,3
8160,511,2025-10-07,300000,4
8161,511,2025-11-11,300000,5
8162,511,2025-12-10,300000,6
8163,511,2026-01-09,300000,7
8164,511,2026-02-10,300000,8
8165,512,2025-05-21,253883,1
8166,512,2025-06-15,253883,2
8167,512,2025-07-19,253883,3
8168,512,2025-08-17,253883,4
8169,512,2025-09-17,253883,5
8170,512,2025-10-16,253883,6
8171,512,2025-11-18,253883,7
8172,512,2025-12-21,253883,8
8173,512,2026-01-20,253883,9
8174,513,2021-05-19,38804187,1
8175,514,2021-05-19,15938131,1
8176,515,2022-05-22,66446,1
8177,515,2022-06-22,66446,2
8178,515,2022-07-17,66446,3
8179,515,2022-08-19,66446,4
8180,515,2022-09-17,66446,5
8181,515,2022-10-21,66446,6
8182,515,2022-11-20,66446,7
8183,516,2023-02-06,248356,1
8184,516,2023-03-02,248356,2
8185,516,2023-04-07,248356,3
8186,516,2023-05-04,248356,4
8187,516,2023-06-05,248356,5
8188,516,2023-07-02,248356,6
8189,516,2023-08-04,248356,7
8190,516,2023-09-04,248356,8
8191,516,2023-10-02,248356,9
8192,516,2023-11-06,248356,10
8193,516,2023-12-04,248356,11
8194,516,2024-01-06,248356,12
8195,516,2024-02-02,248356,13
8196,516,2024-03-06,248356,14
8197,516,2024-04-03,248356,15
8198,516,2024-05-05,248356,16
8199,516,2024-06-08,248356,17
8200,516,2024-07-04,248356,18
8201,516,2024-08-07,248356,19
8202,516,2024-09-05,248356,20
8203,516,2024-10-08,248356,21
8204,516,2024-11-06,248356,22
8205,516,2024-12-04,248356,23
8206,516,2025-01-06,248356,24
8207,516,2025-02-03,248356,25
8208,516,2025-03-02,248356,26
8209,516,2025-04-04,248356,27
8210,516,2025-05-08,248356,28
8211,516,2025-06-08,248356,29
8212,516,2025-07-03,248356,30
8213,516,2025-08-03,248356,31
8214,516,2025-09-04,248356,32
8215,516,2025-10-06,248356,33
8216,517,2019-07-05,200000,1
8217,517,2019-08-06,200000,2
8218,517,2019-09-07,200000,3
8219,517,2019-10-04,200000,4
8220,517,2019-11-02,200000,5
8221,517,2019-12-02,200000,6
8222,517,2020-01-02,200000,7
8223,517,2020-02-08,200000,8
8224,517,2020-03-03,200000,9
8225,517,2020-04-05,200000,10
8226,517,2020-05-06,200000,11
8227,517,2020-06-04,200000,12
8228,517,2020-07-07,200000,13
8229,517,2020-08-04,200000,14
8230,517,2020-09-07,200000,15
8231,517,2020-10-08,200000,16
8232,517,2020-11-03,200000,17
8233,517,2020-12-02,200000,18
8234,517,2021-01-03,200000,19
8235,517,2021-02-08,200000,20
8236,517,2021-03-05,200000,21
8237,517,2021-04-05,200000,22
8238,517,2021-05-08,200000,23
8239,517,2021-06-07,200000,24
8240,517,2021-07-06,200000,25
8241,517,2021-08-06,200000,26
8242,517,2021-09-07,200000,27
8243,517,2021-10-05,200000,28
8244,517,2021-11-05,200000,29
8245,517,2021-12-05,200000,30
8246,517,2022-01-03,200000,31
8247,517,2022-02-05,200000,32
8248,517,2022-03-04,200000,33
8249,517,2022-04-02,200000,34
8250,517,2022-05-05,200000,35
8251,517,2022-06-07,200000,36
8252,517,2022-07-02,200000,37
8253,517,2022-08-03,200000,38
8254,517,2022-09-07,200000,39
8255,517,2022-10-02,200000,40
8256,517,2022-11-07,200000,41
8257,517,2022-12-03,200000,42
8258,517,2023-01-04,200000,43
8259,518,2025-01-26,16156005,1
8260,519,2024-09-30,37781001,1
8261,520,2019-08-20,12686400,1
8262,521,2022-11-26,33808277,1
8263,522,2023-10-06,578628,1
8264,523,2018-12-22,405684,1
8265,523,2019-01-22,405684,2
8266,523,2019-02-24,405684,3
8267,523,2019-03-25,405684,4
8268,523,2019-04-20,405684,5
8269,523,2019-05-21,405684,6
8270,523,2019-06-19,405684,7
8271,523,2019-07-23,405684,8
8272,523,2019-08-19,405684,9
8273,523,2019-09-19,405684,10
8274,523,2019-10-21,405684,11
8275,523,2019-11-19,405684,12
8276,523,2019-12-20,405684,13
8277,523,2020-01-20,405684,14
8278,523,2020-02-22,405684,15
8279,523,2020-03-24,405684,16
8280,523,2020-04-25,405684,17
8281,523,2020-05-23,405684,18
8282,523,2020-06-19,405684,19
8283,524,2018-05-20,179742,1
8284,524,2018-06-22,179742,2
8285,524,2018-07-23,179742,3
8286,524,2018-08-18,179742,4
8287,524,2018-09-21,179742,5
8288,524,2018-10-19,179742,6
8289,524,2018-11-17,179742,7
8290,524,2018-12-17,179742,8
8291,524,2019-01-20,179742,9
8292,524,2019-02-18,179742,10
8293,524,2019-03-23,179742,11
8294,524,2019-04-20,179742,12
8295,524,2019-05-19,179742,13
8296,524,2019-06-20,179742,14
8297,524,2019-07-22,179742,15
8298,524,2019-08-17,179742,16
8299,524,2019-09-17,179742,17
8300,524,2019-10-21,179742,18
8301,524,2019-11-21,179742,19
8302,524,2019-12-23,179742,20
8303,524,2020-01-19,179742,21
8304,524,2020-02-22,179742,22
8305,524,2020-03-18,179742,23
8306,524,2020-04-20,179742,24
8307,524,2020-05-23,179742,25
8308,524,2020-06-19,179742,26
8309,524,2020-07-21,179742,27
8310,524,2020-08-20,179742,28
8311,524,2020-09-21,179742,29
8312,524,2020-10-20,179742,30
8313,525,2020-04-04,300000,1
8314,525,2020-05-07,300000,2
8315,525,2020-06-07,300000,3
8316,525,2020-07-07,300000,4
8317,525,2020-08-05,300000,5
8318,525,2020-09-05,300000,6
8319,525,2020-10-03,300000,7
8320,525,2020-11-04,300000,8
8321,525,2020-12-02,300000,9
8322,525,2021-01-07,300000,10
8323,525,2021-02-06,300000,11
8324,525,2021-03-04,300000,12
8325,525,2021-04-06,300000,13
8326,525,2021-05-03,300000,14
8327,525,2021-06-03,300000,15
8328,525,2021-07-03,300000,16
8329,525,2021-08-01,300000,17
8330,525,2021-09-06,300000,18
8331,525,2021-10-04,300000,19
8332,525,2021-11-04,300000,20
8333,525,2021-12-05,300000,21
8334,525,2022-01-05,300000,22
8335,525,2022-02-07,300000,23
8336,525,2022-03-05,300000,24
8337,525,2022-04-03,300000,25
8338,525,2022-05-04,300000,26
8339,525,2022-06-06,300000,27
8340,525,2022-07-03,300000,28
8341,525,2022-08-01,300000,29
8342,525,2022-09-05,300000,30
8343,525,2022-10-03,300000,31
8344,525,2022-11-03,300000,32
8345,525,2022-12-01,300000,33
8346,526,2020-07-30,300000,1
8347,526,2020-09-01,300000,2
8348,526,2020-10-03,300000,3
8349,526,2020-10-31,300000,4
8350,526,2020-11-30,300000,5
8351,526,2020-12-30,300000,6
8352,526,2021-01-29,300000,7
8353,526,2021-02-27,300000,8
8354,526,2021-03-30,300000,9
8355,526,2021-05-01,300000,10
8356,526,2021-05-30,300000,11
8357,526,2021-07-03,300000,12
8358,526,2021-07-31,300000,13
8359,526,2021-08-29,300000,14
8360,526,2021-09-27,300000,15
8361,526,2021-11-01,300000,16
8362,526,2021-12-03,300000,17
8363,526,2022-01-02,300000,18
8364,526,2022-01-29,300000,19
8365,526,2022-02-27,300000,20
8366,526,2022-03-28,300000,21
8367,526,2022-05-03,300000,22
8368,526,2022-05-28,300000,23
8369,526,2022-06-28,300000,24
8370,526,2022-08-01,300000,25
8371,526,2022-08-28,300000,26
8372,526,2022-10-01,300000,27
8373,526,2022-10-30,300000,28
8374,526,2022-11-27,300000,29
8375,526,2022-12-29,300000,30
8376,527,2020-05-19,21327843,1
8377,528,2024-05-18,45767279,1
8378,529,2023-05-19,19668,1
8379,529,2023-06-19,19668,2
8380,529,2023-07-16,19668,3
8381,529,2023-08-21,19668,4
8382,529,2023-09-16,19668,5
8383,529,2023-10-19,19668,6
8384,529,2023-11-22,19668,7
8385,529,2023-12-21,19668,8
8386,529,2024-01-21,19668,9
8387,529,2024-02-20,19668,10
8388,529,2024-03-20,19668,11
8389,529,2024-04-17,19668,12
8390,529,2024-05-18,19668,13
8391,529,2024-06-20,19668,14
8392,529,2024-07-16,19668,15
8393,529,2024-08-20,19668,16
8394,529,2024-09-17,19668,17
8395,529,2024-10-21,19668,18
8396,529,2024-11-17,19668,19
8397,529,2024-12-21,19668,20
8398,529,2025-01-22,19668,21
8399,529,2025-02-22,19668,22
8400,530,2023-05-19,65343,1
8401,530,2023-06-19,65343,2
8402,530,2023-07-21,65343,3
8403,530,2023-08-22,65343,4
8404,530,2023-09-16,65343,5
8405,530,2023-10-21,65343,6
8406,530,2023-11-21,65343,7
8407,530,2023-12-22,65343,8
8408,530,2024-01-16,65343,9
8409,531,2022-05-19,200000,1
8410,531,2022-06-20,200000,2
8411,531,2022-07-16,200000,3
8412,531,2022-08-16,200000,4
8413,531,2022-09-19,200000,5
8414,531,2022-10-21,200000,6
8415,531,2022-11-16,200000,7
8416,531,2022-12-18,200000,8
8417,531,2023-01-21,200000,9
8418,531,2023-02-18,200000,10
8419,531,2023-03-16,200000,11
8420,531,2023-04-16,200000,12
8421,531,2023-05-19,200000,13
8422,531,2023-06-16,200000,14
8423,531,2023-07-21,200000,15
8424,531,2023-08-22,200000,16
8425,531,2023-09-21,200000,17
8426,531,2023-10-21,200000,18
8427,531,2023-11-19,200000,19
8428,531,2023-12-19,200000,20
8429,531,2024-01-16,200000,21
8430,531,2024-02-17,200000,22
8431,531,2024-03-17,200000,23
8432,531,2024-04-19,200000,24
8433,531,2024-05-16,200000,25
8434,531,2024-06-17,200000,26
8435,531,2024-07-16,200000,27
8436,531,2024-08-16,200000,28
8437,531,2024-09-16,200000,29
8438,531,2024-10-20,200000,30
8439,531,2024-11-21,200000,31
8440,531,2024-12-16,200000,32
8441,531,2025-01-20,200000,33
8442,531,2025-02-19,200000,34
8443,531,2025-03-17,200000,35
8444,531,2025-04-21,200000,36
8445,531,2025-05-22,200000,37
8446,531,2025-06-17,200000,38
8447,532,2020-05-19,500000,1
8448,532,2020-06-21,500000,2
8449,532,2020-07-16,500000,3
8450,532,2020-08-21,500000,4
8451,532,2020-09-16,500000,5
8452,532,2020-10-22,500000,6
8453,532,2020-11-22,500000,7
8454,532,2020-12-16,500000,8
8455,532,2021-01-17,500000,9
8456,532,2021-02-19,500000,10
8457,532,2021-03-17,500000,11
8458,532,2021-04-19,500000,12
8459,532,2021-05-21,500000,13
8460,533,2020-05-22,485035,1
8461,533,2020-06-17,485035,2
8462,533,2020-07-21,485035,3
8463,533,2020-08-17,485035,4
8464,533,2020-09-17,485035,5
8465,533,2020-10-22,485035,6
8466,533,2020-11-17,485035,7
8467,533,2020-12-17,485035,8
8468,533,2021-01-22,485035,9
8469,533,2021-02-19,485035,10
8470,533,2021-03-16,485035,11
8471,533,2021-04-18,485035,12
8472,533,2021-05-20,485035,13
8473,534,2022-05-21,300000,1
8474,534,2022-06-18,300000,2
8475,534,2022-07-17,300000,3
8476,534,2022-08-21,300000,4
8477,534,2022-09-19,300000,5
8478,534,2022-10-22,300000,6
8479,534,2022-11-19,300000,7
8480,534,2022-12-20,300000,8
8481,534,2023-01-16,300000,9
8482,534,2023-02-20,300000,10
8483,534,2023-03-18,300000,11
8484,534,2023-04-17,300000,12
8485,534,2023-05-18,300000,13
8486,534,2023-06-22,300000,14
8487,534,2023-07-21,300000,15
8488,534,2023-08-19,300000,16
8489,534,2023-09-20,300000,17
8490,534,2023-10-20,300000,18
8491,534,2023-11-22,300000,19
8492,534,2023-12-20,300000,20
8493,534,2024-01-22,300000,21
8494,534,2024-02-18,300000,22
8495,534,2024-03-19,300000,23
8496,534,2024-04-17,300000,24
8497,534,2024-05-21,300000,25
8498,534,2024-06-17,300000,26
8499,534,2024-07-18,300000,27
8500,534,2024-08-21,300000,28
8501,534,2024-09-20,300000,29
8502,534,2024-10-16,300000,30
8503,535,2024-11-16,300000,1
8504,535,2024-12-19,300000,2
8505,535,2025-01-19,300000,3
8506,535,2025-02-15,300000,4
8507,535,2025-03-16,300000,5
8508,535,2025-04-16,300000,6
8509,535,2025-05-18,300000,7
8510,535,2025-06-14,300000,8
8511,535,2025-07-18,300000,9
8512,535,2025-08-14,300000,10
8513,535,2025-09-19,300000,11
8514,535,2025-10-15,300000,12
8515,535,2025-11-19,300000,13
8516,535,2025-12-13,300000,14
8517,535,2026-01-16,300000,15
8518,536,2022-04-09,11140882,1
8519,537,2019-11-10,48539412,1
8520,538,2018-02-26,191945,1
8521,538,2018-03-25,191945,2
8522,538,2018-04-27,191945,3
8523,538,2018-05-22,191945,4
8524,538,2018-06-25,191945,5
8525,538,2018-07-24,191945,6
